date,blankenstein,hölle,hof,kautendorf,oberkotzau,rehau,weißdorf
01.07.2009,3.95,1.03,1.7,0.19,1.23,1.23,0.67
02.07.2009,5.3,1.22,3.73,0.21,2.21,2.21,0.7
03.07.2009,8.7,1.4,3.27,0.24,NA,NA,0.48
04.07.2009,6.9,1.4,3.47,0.19,NA,NA,0.89
05.07.2009,7.8,1.54,3.64,0.73,NA,NA,0.59
06.07.2009,6.5,1.22,2.84,0.43,1.36,1.36,0.43
07.07.2009,5.3,1.11,2.31,0.32,1.3,1.3,0.37
08.07.2009,4.9,1.13,2.01,0.26,1.29,1.29,0.44
09.07.2009,4.9,1.12,2.15,0.24,1.47,1.47,0.49
10.07.2009,3.95,0.99,1.84,0.22,1.24,1.24,0.39
11.07.2009,3.95,0.96,1.76,0.21,1.2,1.2,0.37
12.07.2009,3.95,0.97,1.66,0.2,1.15,1.15,0.35
13.07.2009,3.7,0.96,1.52,0.19,1.04,1.04,0.31
14.07.2009,3.3,0.94,1.5,0.18,1.08,1.08,0.34
15.07.2009,3.95,1.05,1.77,0.19,1.22,1.22,0.36
16.07.2009,3.7,0.9,1.8,0.19,1.18,1.18,0.33
17.07.2009,3.5,0.83,1.62,0.18,1.14,1.14,0.29
18.07.2009,6.5,1.73,3.22,0.29,2.03,2.03,0.79
19.07.2009,6.9,1.59,3.77,0.28,2.56,2.56,1.36
20.07.2009,8.25,1.64,4.45,0.29,3.19,3.19,1.49
21.07.2009,7.35,1.41,3.8,0.25,2.56,2.56,0.83
22.07.2009,4.9,1.14,2.44,0.19,1.62,1.62,0.54
23.07.2009,4.2,1.05,2.13,0.18,1.46,1.46,0.54
24.07.2009,5.7,1.19,2.51,0.22,1.75,1.75,0.58
25.07.2009,4.9,1.21,2.2,0.2,1.35,1.35,0.44
26.07.2009,4.9,1.17,2.26,0.36,1.34,1.34,0.41
27.07.2009,3.95,0.98,1.89,0.22,1.23,1.23,0.36
28.07.2009,3.5,0.94,1.68,0.2,1.16,1.16,0.34
29.07.2009,3.3,0.82,1.57,0.18,1.11,1.11,0.32
30.07.2009,3.1,0.78,1.49,0.16,1.05,1.05,0.3
31.07.2009,3.1,0.78,1.43,0.15,1.03,1.03,0.29
01.08.2009,3.1,0.77,1.34,0.16,1.02,1.02,0.28
02.08.2009,2.51,0.76,1.38,0.14,1.02,1.02,0.27
03.08.2009,3.1,1.05,1.6,0.17,1.06,1.06,0.29
04.08.2009,3.5,0.83,1.62,0.18,1.06,1.06,0.27
05.08.2009,3.1,0.75,1.5,0.16,1.01,1.01,0.25
06.08.2009,3.1,0.71,1.36,0.15,0.94,0.94,0.24
07.08.2009,2.7,0.69,1.41,0.14,0.98,0.98,0.23
08.08.2009,2.7,0.67,1.39,0.13,0.99,0.99,0.23
09.08.2009,2.7,0.66,1.3,0.12,0.94,0.94,0.23
10.08.2009,2.7,0.71,1.4,0.12,0.95,0.95,0.23
11.08.2009,2.7,0.72,1.5,0.14,1.09,1.09,0.23
12.08.2009,2.7,0.7,1.71,0.13,1.19,1.19,0.24
13.08.2009,3.5,0.89,1.81,0.14,1.26,1.26,0.25
14.08.2009,3.3,0.76,1.84,0.14,1.24,1.24,0.23
15.08.2009,3.1,0.67,1.67,0.14,1.17,1.17,0.22
16.08.2009,3.1,0.62,1.62,0.13,1.17,1.17,0.2
17.08.2009,3.5,0.8,1.66,0.13,1.07,1.07,0.2
18.08.2009,4.9,0.89,1.55,0.12,1.15,1.15,0.2
19.08.2009,3.1,0.64,1.51,0.11,1.11,1.11,0.19
20.08.2009,2.9,0.61,1.47,0.1,1.04,1.04,0.18
21.08.2009,3.1,0.68,2.08,0.12,1.51,1.51,0.49
22.08.2009,4.9,0.71,2.45,0.17,1.62,1.62,0.33
23.08.2009,3.5,0.63,1.77,0.14,1.25,1.25,0.25
24.08.2009,3.1,0.62,1.63,0.11,1.17,1.17,0.22
25.08.2009,3.1,0.58,1.55,0.11,1.14,1.14,0.21
26.08.2009,2.9,0.68,1.52,0.11,1.12,1.12,0.21
27.08.2009,2.9,0.65,1.56,0.1,1.13,1.13,0.21
28.08.2009,2.9,0.6,1.53,0.1,1.11,1.11,0.2
29.08.2009,2.7,0.57,1.63,0.1,1.21,1.21,0.18
30.08.2009,2.7,0.56,1.58,0.1,1.17,1.17,0.18
31.08.2009,2.7,0.57,1.56,0.1,1.16,1.16,0.18
01.09.2009,2.9,0.55,1.51,0.09,1.17,1.17,0.18
02.09.2009,2.9,0.66,1.48,0.09,1.13,1.13,0.18
03.09.2009,3.3,0.78,1.49,0.09,1.15,1.15,0.18
04.09.2009,3.1,0.75,1.76,0.09,1.29,1.29,0.2
05.09.2009,7.35,1.4,2.95,0.2,2.15,2.15,0.34
06.09.2009,4.5,0.87,1.96,0.15,1.42,1.42,0.24
07.09.2009,3.3,0.65,1.59,0.11,1.29,1.29,0.21
08.09.2009,3.1,0.63,1.42,0.11,1.18,1.18,0.19
09.09.2009,2.9,0.58,1.33,0.11,1.16,1.16,0.18
10.09.2009,2.9,0.58,1.21,0.11,1.13,1.13,0.17
11.09.2009,2.9,0.58,1.26,0.1,1.18,1.18,0.17
12.09.2009,2.9,0.57,1.29,0.1,1.17,1.17,0.18
13.09.2009,2.9,0.59,1.37,0.1,1.16,1.16,0.18
14.09.2009,3.95,0.95,1.96,0.12,1.38,1.38,0.21
15.09.2009,10.6,2.06,4.24,0.26,3.06,3.06,0.92
16.09.2009,7.35,1.04,2.77,0.18,1.73,1.73,0.36
17.09.2009,3.95,0.81,2.02,0.15,1.34,1.34,0.29
18.09.2009,3.3,0.69,1.84,0.14,1.28,1.28,0.27
19.09.2009,3.3,0.7,1.81,0.12,1.2,1.2,0.24
20.09.2009,3.1,0.65,1.63,0.12,1.14,1.14,0.22
21.09.2009,3.1,0.64,1.54,0.12,1.11,1.11,0.22
22.09.2009,2.9,0.64,1.6,0.12,1.14,1.14,0.22
23.09.2009,2.9,0.61,1.57,0.12,1.1,1.1,0.21
24.09.2009,2.7,0.62,1.57,0.11,1.09,1.09,0.22
25.09.2009,2.7,0.64,1.6,0.12,1.19,1.19,0.27
26.09.2009,2.7,0.61,1.71,0.12,1.22,1.22,0.23
27.09.2009,2.7,0.62,1.51,0.12,1.1,1.1,0.21
28.09.2009,2.51,0.61,1.44,0.12,1,1,0.19
29.09.2009,2.51,0.61,1.42,0.11,1.01,1.01,0.19
30.09.2009,2.36,0.67,1.47,0.11,1.09,1.09,0.21
01.10.2009,2.51,0.65,1.46,0.11,1.06,1.06,0.22
02.10.2009,2.51,0.67,1.55,0.11,1.15,1.15,0.22
03.10.2009,2.7,0.73,1.65,0.11,1.22,1.22,0.28
04.10.2009,2.51,0.65,1.66,0.11,1.15,1.15,0.2
05.10.2009,2.9,0.83,1.61,0.11,1.09,1.09,0.2
06.10.2009,3.7,1.03,1.83,0.13,1.17,1.17,0.23
07.10.2009,3.95,1.18,1.97,0.14,1.3,1.3,0.26
08.10.2009,3.5,0.96,1.92,0.12,1.21,1.21,0.25
09.10.2009,3.95,0.89,2.02,0.15,1.31,1.31,0.25
10.10.2009,3.95,1.07,2.08,0.16,1.33,1.33,0.28
11.10.2009,5.3,1.21,2.68,0.18,1.54,1.54,0.28
12.10.2009,10.1,2.97,4.31,0.43,2.39,2.39,0.6
13.10.2009,11.6,2.48,3.95,0.46,2.07,2.07,0.5
14.10.2009,7.35,1.93,3.38,0.36,1.72,1.72,0.44
15.10.2009,6.5,1.46,3.31,0.3,1.4,1.4,0.37
16.10.2009,7.35,1.76,3.21,0.29,1.44,1.44,0.4
17.10.2009,17.6,4.21,5.61,0.94,3.05,3.05,1.03
18.10.2009,17.6,3.17,6.05,1.29,2.68,2.68,0.62
19.10.2009,13.3,2.45,4.99,1.09,2,2,0.49
20.10.2009,10.1,2.01,4.07,0.64,1.62,1.62,0.43
21.10.2009,8.25,1.82,3.66,0.51,1.51,1.51,0.4
22.10.2009,7.8,1.76,3.42,0.43,1.43,1.43,0.39
23.10.2009,9.64,2.08,3.75,0.54,1.6,1.6,0.45
24.10.2009,7.8,1.66,3.56,0.46,1.47,1.47,0.41
25.10.2009,6.9,1.46,3.24,0.39,1.38,1.38,0.36
26.10.2009,6.1,1.35,2.85,0.3,1.22,1.22,0.34
27.10.2009,5.7,1.28,2.74,0.27,1.21,1.21,0.35
28.10.2009,5.7,1.23,2.7,0.27,1.17,1.17,0.33
29.10.2009,5.3,1.22,2.61,0.24,1.16,1.16,0.33
30.10.2009,4.9,1.16,2.67,0.25,1.12,1.12,0.31
31.10.2009,4.5,1.06,2.49,0.26,1.13,1.13,0.29
01.11.2009,4.9,1.11,2.56,0.22,1.1,1.1,0.3
02.11.2009,5.7,1.64,3.33,0.24,1.52,1.52,0.59
03.11.2009,26.5,6.31,10.19,1.68,6.11,6.11,2.33
04.11.2009,24.6,5.2,8.85,2.07,4.45,4.45,1.82
05.11.2009,27.9,6.36,10.64,1.56,5.91,5.91,2.1
06.11.2009,19.6,4.44,6.58,1.24,2.93,2.93,0.85
07.11.2009,13.8,3.76,5.18,0.93,2.19,2.19,0.67
08.11.2009,11.1,3.14,4.61,0.77,1.94,1.94,0.6
09.11.2009,13.8,4.08,5.06,0.87,2.67,2.67,1.04
10.11.2009,16.3,4.03,6.02,1.14,3.1,3.1,0.87
11.11.2009,12.2,3.2,4.91,0.87,2.23,2.23,0.69
12.11.2009,10.6,2.78,4.61,0.74,1.97,1.97,0.61
13.11.2009,9.64,2.49,4.26,0.64,1.8,1.8,0.56
14.11.2009,8.25,2.29,3.84,0.59,1.72,1.72,0.53
15.11.2009,7.8,2.34,3.57,0.61,1.73,1.73,0.53
16.11.2009,7.35,2.2,3.48,0.53,1.66,1.66,0.52
17.11.2009,9.64,2.66,4,0.64,1.98,1.98,0.7
18.11.2009,8.7,2.35,3.93,0.6,1.95,1.95,0.6
19.11.2009,7.35,2.03,3.38,0.53,1.71,1.71,0.53
20.11.2009,6.5,1.88,3.12,0.47,1.58,1.58,0.5
21.11.2009,6.1,1.74,2.97,0.43,1.58,1.58,0.47
22.11.2009,4.9,1.73,2.85,0.4,1.5,1.5,0.45
23.11.2009,5.3,1.94,2.95,0.39,1.43,1.43,0.44
24.11.2009,16.3,3.83,4.69,0.6,2.61,2.61,0.82
25.11.2009,14.4,3.2,5.48,0.62,3.14,3.14,1.03
26.11.2009,12.2,2.73,4.39,0.55,2.32,2.32,0.75
27.11.2009,10.1,2.46,3.95,0.51,2.07,2.07,0.63
28.11.2009,9.15,2.33,3.54,0.48,1.82,1.82,0.56
29.11.2009,7.8,2.3,3.41,0.46,1.75,1.75,0.52
30.11.2009,6.9,2.3,3.17,0.43,1.6,1.6,0.5
01.12.2009,13.8,4.59,4.79,0.7,2.63,2.63,0.92
02.12.2009,15,3.85,5.76,1.27,2.62,2.62,0.71
03.12.2009,11.6,3.2,4.65,0.96,2.08,2.08,0.59
04.12.2009,9.64,2.92,4.05,0.79,1.87,1.87,0.54
05.12.2009,8.7,2.63,3.75,0.71,1.75,1.75,0.5
06.12.2009,8.25,2.75,3.65,0.68,1.78,1.78,0.55
07.12.2009,10.1,3.66,4.27,0.68,2.35,2.35,0.94
08.12.2009,10.6,3.76,4.46,0.72,2.44,2.44,1.15
09.12.2009,12.2,4.19,5.68,0.92,3.09,3.09,0.98
10.12.2009,10.6,3.79,4.77,0.79,2.44,2.44,0.95
11.12.2009,24.6,7.53,9.56,1.73,5.44,5.44,2.17
12.12.2009,23.8,5.8,8.83,1.99,3.97,3.97,1.1
13.12.2009,17.6,4.48,6.28,1.46,2.87,2.87,0.86
14.12.2009,14.4,3.64,5.42,1.24,2.49,2.49,0.76
15.12.2009,12.7,3.15,4.88,1.11,2.28,2.28,0.69
16.12.2009,11.1,2.8,4.48,0.99,2.11,2.11,0.66
17.12.2009,10.1,2.45,4.16,0.89,2.04,2.04,0.62
18.12.2009,8.25,2.26,3.93,0.81,1.93,1.93,0.59
19.12.2009,7.8,2.19,3.78,0.76,1.93,1.93,0.56
20.12.2009,7.35,2.16,3.72,0.75,1.93,1.93,0.55
21.12.2009,7.35,2.15,3.67,0.75,1.93,1.93,0.54
22.12.2009,7.35,3.17,4.2,0.85,2.53,2.53,0.95
23.12.2009,12.2,4.32,7.32,1.47,4.35,4.35,1.4
24.12.2009,13.3,3.2,5.98,1.14,2.82,2.82,0.86
25.12.2009,16.3,4.63,6.67,1.29,3.59,3.59,1.34
26.12.2009,21.7,4.89,8.32,1.99,3.81,3.81,1.01
27.12.2009,15,3.66,6.24,1.39,2.68,2.68,0.76
28.12.2009,13.3,3.3,5.24,1.18,2.34,2.34,0.69
29.12.2009,11.6,3,4.81,1.05,2.15,2.15,0.64
30.12.2009,17.6,5.52,7.41,1.28,4.29,4.29,2.21
31.12.2009,37.2,9.58,13.72,2.43,7.79,7.79,2.18
01.01.2010,39.2,9.52,13.43,2.83,6.51,6.51,1.8
02.01.2010,30.2,7.3,10.03,2.19,4.16,4.16,1.17
03.01.2010,23.1,5.38,7.77,1.74,3.2,3.2,0.97
04.01.2010,19,4.4,6.89,1.55,2.86,2.86,0.88
05.01.2010,16.9,3.73,6.07,1.38,2.56,2.56,0.83
06.01.2010,15,3.33,5.63,1.25,2.43,2.43,0.77
